id,cluster,label,value
68205b9435e498c73b97bc1017bd0feb74a9a446,10,0,30
68209fc97fad7bc9f9d05e7e569af224e5ea9a95,9,1,6
68275acb8c8318f75e6ea0d741296411c59bd841,6,1,20
68288f5d666d32557d7de1c643e5a1830fe332e0,6,1,20
68311be62bef5f8ee1ad2a42f0de119f199183c1,10,0,30
6833077e462b2c3a64acd2c65a56818482ce4f21,8,0,10
68335c2105ee41d7b8aca950a92a9fc6b61ebcb3,8,0,10
684134855b697d6908e1cb581af3db59e67e7d5b,8,0,10
68454f0e40665585c74bba3b3ac805cb34e7ac02,10,0,30
684c9401cf4ed3e212975bbd8e7fb9d72be5a94b,10,0,30
6871719c6560518575be2f857638701f1119e766,6,1,20
687f8b0c83445de61ec30b7fc56745331b5b3182,10,0,30
6884edf3f4e8c09555edfa10e92e7c86a77a1911,6,1,20
689111b93cc95e532dbd38dbfcbcb00a9a4c20e6,6,1,20
6895cae0cc439b9bb55e43ee228dacf9bc32597d,9,1,6
68a681f308b38c6a525637bbc434c41e9be19d09,6,1,20
68b6fd222a7640cbde3d26f4f635458570f6157c,10,0,30
68bb386b4d08f8b91659628d0b23f06d0dbe4732,9,1,6
68bdc2a368ce71b3b2d5423e0766bcea7249cc31,10,0,30
68bdd34d270992fceca99d96762306a38f23006d,11,0,3
68c90e30a8e9240a8517c859a71491c7f0ddf4fe,6,1,20
68c9b881d2d3961991ac298c1b36016ec9c7b716,6,1,20
68ca3085b100506297bd9fa4dead9ff7ce87e318,8,0,10
68d56cb4662afd5ccbb0e46ec16b97f77bc87606,10,0,30
68db1be367c9a5ec82ec1af2b35950a0afbad041,6,1,20
68dc1fe4f6e8490db4438eb48a5cf4957bb92917,10,0,30
68e21c0f80a52656de585d79a3cf35d97bc3e9c2,9,1,6
68e3fa7a6e8ced53f349a9dfd39bdcf765ca11c5,10,0,30
68e526af4633d1f937e4b38492e6e325b945de06,8,0,10
68e6c3ea59fb64dfc4db6dbe68b309368fc3ce8e,6,1,20
68e84ece66ea7be6d9bb625d02336073bf72d597,11,0,3
68f9395a8c5071510efc12c89ed2b3214f34c887,10,0,30
6902b74164571a0e10bd3b8a99a95cb8a9a808e7,6,1,20
69081320c90c97fed9d0da2d2b2763dbf30a9187,8,0,10
693adfe9f9dc1ab6d3a6e28ee8c0dfdd67f2ee2e,8,0,10
694240ba9f6471238d23c3bbe3d4400425a2fd4b,11,0,3
69449245fcb7d6893f6fe558cacc2126d0105756,7,1,1
694d746cc69c0abfaed98b043953ee4c5f0be47a,8,0,10
6967dc32afbbc71c114605caf3efd94c97276b3a,9,1,6
6968427a0335fcc0e9eb91ae79cfcfc31eb34e01,10,0,30
69718dfa1c05252c9e0e891b58235dd93000ac11,11,0,3
6979689fb1c4bd0d26fb8e13bc28f0b71ec13634,10,0,30
69948271a0c690ab38cbf14662097a391fa6e017,8,0,10
6994b2758660dcc3372a9fcd5420ae5c5a5fc1b4,10,0,30
6995cbb785f44eaa2f3818a93ba3416d63fc0a0b,9,1,6
699978cc1a8a4b246e93b791cc005aa261690765,6,1,20
699f200ff03e9ce3fb7f9cf0ee07fea9455823e9,11,0,3
69a9e7a2f7789063668a3295ac38e2cf79357d89,8,0,10
69ab9f9c5f1617ccdbe6a0ceaa2a591df6404b58,10,0,30
69afb55493f66564487470a1118fe9ad92882428,9,1,6
69b2a7a6da3181683ae24e09d01353426cd1a8eb,7,1,1
69b77be6a956513d712da96095f4a589b793e6be,6,1,20
69be2e7a4efbdef987123a6130e35b63d42a064c,8,0,10
69c401e311af75b516874fdddfa8bf9d9fcdbfe7,9,1,6
69d40a4055ec43a67ec71136a1653fa5d0646493,10,0,30
69de93b402504ba856e62615a5d7118cadaa46c1,10,0,30
69df9641dc0b1e2df46c920910a116d985be6dbc,7,1,1
69e44a82c1ece3133e32697e56557977ef99194a,9,1,6
69e482fb23012b20c1c34f65d9298c09d6523956,10,0,30
69e7a06da1c8cf02e303f7db628f6829995a1b14,10,0,30
69ead63cf602026eef62e85b790369b705b71e1f,10,0,30
69eb8e4ca9b03d325b27844389d8a909ddef9c4f,8,0,10
69f238a36e17d6c5eaa96d2fd2c5ce48fb20a2bb,9,1,6
69ff0f52a18f37d7a4a188e0e3221e80fd8f2191,11,0,3
69ffccda14dc6e356e33c749838f71a20f622277,10,0,30
6a0391af83d8fb7623c3ea1fa32a7e760e1c099e,6,1,20
6a14f3e4494827775d07774f3ccdc1b2eade577e,7,1,1
6a1ca4bec812a0e1d1365e5f4fdb069696f580ec,10,0,30
6a1d2247e524c8f456a0b66b5957f7b442e11697,8,0,10
6a3c16e8f11aaf22f4467e857ab7087a8832c404,9,1,6
6a491a624fb52178834b9d75d31ab3486f9f25c6,9,1,6
6a4a8fd02da5f1d3c82a93d1e39e6b02841f8e28,6,1,20
6a4aee7f49dabd6657d875d3051594229e34ff4c,8,0,10
6a4c9214dddc382f527af2f82a1ddf07aa0c5160,11,0,3
6a4cc99fb5bbea79503425e2b0efddbf2d6b3371,11,0,3
6a70626c66028f5ab294b1d2959a8181b2324ae4,8,0,10
6a7595f698377f5763ba9b84c3d1f529a8fce32a,9,1,6
6a79dd630b4c23bc0dc556f92820b80b23bf520c,9,1,6
6a7fd00c24d9dde9532e9cd13f305aeb11965074,9,1,6
6a836de8bcd4d0a5d4c95a23ec3a4d7dcb95c303,6,1,20
6a88247226b3b2cadf87cf898eb909147d577491,6,1,20
6a8e294b76dd637b712755dc25593e738a22e1df,9,1,6
6a9006f5f453470b71cdd81ffffd391b0c98fea5,10,0,30
6a9503c9641bd0c94ec7dea29559186a7e0b6919,10,0,30
6a9613b07636baab91ab345ef8fe11497a771773,8,0,10
6a9984e9d0f939377f272a418efb0e6f8d5ee4af,10,0,30
6aac5bc121a9d0fa5eccb3198dd6d465d1eecf3b,10,0,30
6aae24613cc0b1901352d409bae2f4410a0da299,10,0,30
6abae6bc16360538cf0a2fe8a06a6cdb1dc05035,8,0,10
6ae2a04049ae6543e6d8796e357058362a97c915,7,1,1
6ae83d0ff99f9ef9e132e873188ea2b3d02fcafc,9,1,6
6aef0733dd613094492e48b088acbff7773ba828,10,0,30
6aef4ef6c684df01c86bef18115fb5c63da3836b,10,0,30
6aefda1734a065ee14d54deb127f10b01bd984c9,9,1,6
6af0d3dd183c4312f00f1cc3dcc638c25c38c642,11,0,3
6afd4072788725a6b5ff572bde8cb2160b2528be,10,0,30
6b024505e14cc26f882c5a456c7fb7c682ca8e9d,7,1,1
6b050d8607009f74f3210556584f0a541e13bbff,8,0,10
6b0d53f78a1879076245b204a7b4ff710b5fdd6e,8,0,10
6b1113b7d3f745eb3ce63d32bc0fd18d06888bc5,8,0,10
6b1ba4f27f190df3c5aa9f5292a10bf1d8591d6c,10,0,30
6b1fe2915a243bd24d8bff6259d87a87a90c9629,8,0,10
6b361e97c5dfdfffd264a1cbcfa01a3845391b80,6,1,20
6b3e62f4c940a105c97856a0b4d7c889d92b2499,10,0,30
6b3f64335e242a523034bfdb24d726eac525c56f,8,0,10
6b4772cddf14b4d2d149e987c653940ce4575886,8,0,10
6b509b208f92d751d8c628eef4f14ff3d78e71d5,10,0,30
6b5d8850de0cdc52f035dfc2b6f1e84ea4f05636,9,1,6
6b5e44050a732deb5ad81a8f7d31ebe85a09919d,7,1,1
6b5eb29cc6511eaa79028d10d8225ac9259b8eed,8,0,10
6b65057a352f2384c25c54602b4ac0a3840c7a13,10,0,30
6b6833b505535e898fdadab9a9d4d27f38d72dee,8,0,10
6b7680b470dea37a3cbe8befcfbe4d9e7edac4bb,6,1,20
6b7807169db8558c84c08987375263a9a3018fd0,6,1,20
6b801a051259fbe33b4040b8045e88ac9df1f321,9,1,6
6b893db5954d4baf67a76e2b796b8812c333ed06,6,1,20
6b93c8934384b3b61a870f83ea4deeaec0b0c34a,10,0,30
6b9970f050d1f5badb4ef4f23074ef80bee3eb9f,8,0,10
6b9a99d3ba0f7e5a46f24a76c915b3898185fedf,10,0,30
6ba129a0887cf092232c8d60378f4d70ed4886ff,9,1,6
6ba37e6ab50beb550aa30611c39666a20f6b3460,11,0,3
6ba8f041752427475b5bd4c965fc60fb2b34803a,9,1,6
6bc4dff11c74db939f8bfbf1da111461f42b1f6c,9,1,6
6bc50874d76d6704b33d5e152121c302cd59cad2,8,0,10
6bccebf530e7db6f6d151986d3d64d5b5eb7ac3f,10,0,30
6bd3ee5a08c8c49da4666c332e96116560a9dd93,6,1,20
6bdb03c5ab659b5a66936e5fd63f7a6f07e3ab32,8,0,10
6bedb456a29a4c54a5c4095d4e9ade3523991d42,7,1,1
6bf36ce7c71bfb0c9123715c092cebbbeb6ff5a0,8,0,10
6bf769b8e817a6c48580e776a0a0a6c05ec91ba8,7,1,1
6bfab38a354149f918d5878b57e5c44831ac5a97,10,0,30
6c0891f773e714ead7ee052493f197282c6264c2,11,0,3
6c08b55af91d84b1ea584010f4894e51a7895037,8,0,10
6c0aba79e245c6fe3eacb681cd10c1b018cb4e90,8,0,10
6c1c472714ef420d18ce46d4b50690c16d9f4016,10,0,30
6c2117fce74fbc493766e5204d6a2bf8f1d3352c,8,0,10
6c37f0ab62f2fc71eb50d92a99770ac253572a21,6,1,20
6c3e937a5054a9b9ad41fdba11810f0a2afe7e76,6,1,20
6c5496e8dbf856f81f1f9458f513565cf1e15369,10,0,30
6c55d3cdd04a0723b588e7962ea20d03d1d15837,9,1,6
6c5687ff8b6d61cb12e471651f810719e4652252,8,0,10
6c593959d26f5d22016c474e81ec37fc955b8abc,10,0,30
6c6048ac77302c0fdb2f3000f8c2844e64a86edd,8,0,10
6c650ba5280f66fbd737eeb394c4388ba06a552d,10,0,30
6c67fe83211ae5c01f72479be4bb09545f4f1293,6,1,20
6c729050136b0eeb0ab085682cdcaa357c3018db,9,1,6
6c7ea115ca7f789b62bed58548ba9d286fc6bc0f,8,0,10
6c8cd0eee5ca57cefff8bce9ab2dcaee10447ab6,11,0,3
6c9256531d16d8b8cca9398a6b8cc8534f248282,9,1,6
6c93cda0f2a16940234e20a4ff3065799c475e13,10,0,30
6c99a8a33c6e7eefc510b9253b27bb3be6d4575e,10,0,30
6ca4bb949ead4f2738a96c1dc8c5a31bc1899e6c,6,1,20
6ca4def6003543799909db2983baf1dcb66339a8,7,1,1
6ca6fc544ee608d6ab79dcfe06ad6a7969712f42,10,0,30
6cade5b463fd0c4b365f7e7de75c269203d4e098,10,0,30
6cb1d4d92427219cd9292d9972e56d2a668c296c,10,0,30
6cbab32d0750307ab387147d169fecbc6107c6bf,10,0,30
6cbafd07d81a149f99bb62c40ddad8eda6a549d8,6,1,20
6cc29398c5e23fb3f764b8bf1df5eb41b25616a6,8,0,10
6cca52824a2976cd6210f94f405776b4ceeef0e8,9,1,6
6cd078030cd59846c1c76c85fb043102c3ee8c91,9,1,6
6cd2d25d08df27d2557b7c0b70eedbb8ee91a4ce,9,1,6
6cdb9f85f01addbbd2a1522a70201f4753d3c2bb,11,0,3
6cdef6aa13504e63e0c874c1f4e3860b9706243b,6,1,20
6ce44245189c647ea1e649a21a7dfa8255420f18,8,0,10
6ce568516fde5808ee646187c5bab5d5b8d0ee35,8,0,10
6ce6268e46fcac2194032dd545b40a6f898ac8c7,9,1,6
6cf1cec048d82fe3e2f34675a3edd1dcf1f2153a,8,0,10
6cfd3dec9a1c1aea9fc3cc2a620d1dcfadfb7d56,6,1,20
6d04c4e7bc2bb8ad69df17a9a87f1e8d6514f913,8,0,10
6d04db0100c2c695dd997895986903e8e49cd81e,8,0,10
6d09f39527bb3fd9661bef6391a8a4d22f4cff8e,10,0,30
6d10cf3ed1b6a0ecae15b0f06188a0bd51ea1973,6,1,20
6d11cc7dc4222dd3621da9dbaa70d7a1aca62832,8,0,10
6d1e734d4f440861e0b1c079fb87227abdf930c6,6,1,20
6d254e70d6a1d49a78c43b7779402e4ca13e23ec,10,0,30
6d27b44672045d33c6bcc5e51f4057838ce3c2a6,8,0,10
6d323e8d6031291403edb30010ab457c4934c8ee,6,1,20
6d32772d8278bd31ffc4fafec07210b825be055b,10,0,30
6d38b71a0ab39f20529ed871b7cbd5037cc0fc66,9,1,6
6d4578e5ca0d2180851ddf43239bfdce2322cc1b,10,0,30
6d4e8afd97b82c5b641ccef3bcf76768f0ae6a9a,8,0,10
6d56c2f4b4884debe4b1a2d5f278b940aefa44b7,6,1,20
6d5d5635fcace9ca615227a53bb3af39ab5a65e3,6,1,20
6d632806236fd74eb71d71a640e9f7486ad00a70,10,0,30
6d6cca63192cd431f274d1659531e18f7e691f0b,8,0,10
6d8498ccf99bccc2592da01f3326dd81f46ad45f,10,0,30
6d88721d30d777f1db4fad09ba4644a881871c65,6,1,20
6d8fb7b5ca2ae061f9030eb5d44042dccda14dbb,8,0,10
6d910b2d40c9611de1896eee3ab87920eb432784,6,1,20
6d949357054e41bf93cbacf3f57069eec345641f,8,0,10
6d9775c1582bab05548622f7471c103c0d7f6b9d,6,1,20
6d9f8f187de03fb771d026127623b7dc8d5e9cec,10,0,30
6db14cb6d35706370029bb2a9bfd94a512fa937e,7,1,1
6db271a726445f04afb0e488b970a1bc4e8aef79,6,1,20
6db650bfeb421f1ff2076fe74af059f2edc96e67,8,0,10
6db9f3ad9caa7006a4e283a7fc8ca594f1acd63a,6,1,20
6dbb99e69001ae12054a16d9b31b0614c18b62ce,8,0,10
6dbc9efa45a29d6886c5867b4ffe33429ddd1e2b,8,0,10
6dc09ff5ad61ad8cbf91e2cc5a586f3dc2d1883f,10,0,30
6dc2599d626e2afa5a7cd27848dc016261c7121b,10,0,30
6dc48d6b27dffca1fb1f2345c497e80835b8eb39,7,1,1
6dc8ff1987f0efcdaf8268bfbf5087ff3a77577c,7,1,1
6dd1f4a1311cebdd12ee0111930b90a7b6f89772,6,1,20
6de314fb6892bbf6c466a5a294d731f043130aa5,9,1,6
6de353dd3e78819ac7021e13997fdbc374033e41,10,0,30
6de5eae2032e1f5755fdaf90d5e35cdbe396c08b,8,0,10
6de87f8ceed9310c4c85c3ca20d45369a87b2c69,10,0,30
6def65968ae3bdeb61d765e10a2fe12925867360,8,0,10
6df16c170a7375f473ea6537e0db27702b111b8e,9,1,6
6e016abb5a1a35781dd3ebb3e3ed4590705301e2,10,0,30
6e030927ff03e8e543b7ae68d5b8bad6e23cf643,10,0,30
6e041dae567edce0963501b13b1538975382d965,10,0,30
6e0852f170a164210a7170e5e47e7b8e55907abc,8,0,10
6e0a000cc0839933b23602f381c6ce533b9ae7f8,6,1,20
6e1c1f640209957b8fd530da796cf2d9ae2ddda9,6,1,20
6e29380a28e88c9878608475320911e5b0e240b9,10,0,30
6e2eca99656db837f27e499e1031163fa12885b7,8,0,10
6e3c2c941449c3bfdd87609c7e76e8729fd544df,9,1,6
6e4021bd47b96beec274fdb35d24c4630b637d9c,9,1,6
6e431caa8104812cbd00cd5793a3b55bc9a6d827,6,1,20
6e438cf3aa355293e89b1f449e81c4b1a7108e64,9,1,6
6e4713e842d5fa04eed9163b2605b5b90645d6d6,8,0,10
6e49a57d31435d7170e2a60e299bb77636ae3f26,7,1,1
6e4aca8a0c9b5f55017d12bccedd5335159f4854,9,1,6
6e4cc0f98172819c9034d04a6dacd201b020f9cf,8,0,10
6e50cefbb92939d24fcc4311fa48596285ecc8b9,6,1,20
6e5318f5996e74d8aed6eb3e4fb93ee127826aaf,6,1,20
6e53ccfbfe985f56f1e46f92e9901708657c8d51,8,0,10
6e5865a99ea8f1ffa0d498d22d4ada62f483ef20,10,0,30
6e5f9f3928456c9a183e9d91d0560fe94d40370b,9,1,6
6e613eafbe62bcb92df43b4ae5fd3aab23002c63,6,1,20
6e6188df84c7abec5483085dc610b6cb32db799a,9,1,6
6e6255785d564f89c39fa97550b05754d9e1092b,9,1,6
6e73079f7b3d5b07dad04a4525709c64b28b6f51,10,0,30
6e776ad836b7a7ce9d98e877391ad369a62142af,6,1,20
6e788d4b675f3cc143bc2a3e317c5d202660df5a,7,1,1
6e8c2fe1a1b9c9bb2cb4015edc5ddab980c667fe,9,1,6
6e93757777142c563cccb7a14f74f0e99cbaa0be,8,0,10
6e9eefedc8ff5cebc67e223474c0ac4827a343b1,9,1,6
6ea510b5a36eb174dfac6c213d229ba5005dcf1b,10,0,30
6eaa5dab558b67c5267915777ff7cb9f1b81e430,9,1,6
6eaa831ae8bc33dafacc58d034b3892b367434bb,10,0,30
6eb78cf03117414239ae19ca5203abdbb709af3f,9,1,6
6ec12f2369a2c800e35ec693a4174c1ef36a65d6,6,1,20
6ec89af1010f58d11c24963d28eaab16a9771768,10,0,30
6ecad5690a3891a31a8c659ad9ce5996e5033a1a,6,1,20
6ed189600a22e643056a942bb580190cdb93c0a4,9,1,6
6ee09ca62f32fb7061aee0e66108cf4629c78664,9,1,6
6ee1a79b83ed753350936270ea94f08bc2c96bce,9,1,6
6eea881e09c4e6537dffd3cc8f7481dd414863a9,9,1,6
6eea9fd899ece046f5561f520a14b62340b0c77c,6,1,20
6eed4d43e4eb28c4a65015ab10a63281bcecc77c,6,1,20
6ef3d4f703044d747b7f52e86d7f04370241b4a4,6,1,20
6f040ed1f0cacb26cdc74f59ee1bba586a27ef37,6,1,20
6f0ad391966456e428602518633e038c6a948b03,8,0,10
6f12ed71f73e50aa9747454ba6e590ed191a883d,8,0,10
6f1585441e7461e99b30285b81e037883a97b439,9,1,6
6f25e69d6370e1102906e1c2f61fcbfae65f83e3,9,1,6
6f269ae06ac9772fdb30487a2637351528d42bbb,10,0,30
6f2a76a6cce19336d2b633482d87feb58568d82d,9,1,6
6f2d3de79e89ea894209da6f7735934ea6609dc9,7,1,1
6f48006cbcf21af1e5c41ffbc6e91dd333b64e6b,9,1,6
6f64fea922e42ffd91151c8ee0222f501623154a,9,1,6
6f6bf61610ae8ce00855081947b6890063fa40c9,7,1,1
6f6ddb8ab07c6840058928587030ff991d5e7e71,8,0,10
6f7a809a756058be61a9a45fc7223d6583ef9a07,9,1,6
6f8563e2fa16d1a631f3501a1b68e4c67a54fd03,8,0,10
6f8f996b658fa6595af72a9c4564fcb35aa40c61,10,0,30
6fa06b84b3db03ae42d8ba473054381f95ae3f39,10,0,30
6fa2e0279797422f7c1943cfd05d3d734f709b44,8,0,10
6fa72752a69c83c4ae39751c78d6e9b4e4e125ae,9,1,6
6fab5403ee5aad5ee62373d2d90368d28dd51965,6,1,20
6fb8a068ee536e9a67a7104ce8c1085ab4a6c83b,8,0,10
6fb9698c4d9058c1a3155e1e2e30c969a368d372,10,0,30
6fc7c94afffa134dfa8a31d6a00ac5d8a5d4371b,8,0,10
6fc9a89d080a1d0204ca7836bf2fdb101099966a,6,1,20
6fdcd9e8ebaf5411743f25028dc33ad7bc8bc493,8,0,10
6fddb8badecced510b28558168c8ca5ae3440a48,8,0,10
6febe6b64bb9422db43e7ac3392fafd47abc2928,9,1,6
6ff4871f31b0bef316cead2425a35f39b31f6a0e,6,1,20
6ff9209ae888137c5fa07647c362c0bbcc807a49,7,1,1
6ffbd78728dc576e31b2683e27e126298c005583,6,1,20
700f2141f2e57c03a8ebfc965717a49fcfc77cb0,6,1,20
7018006d3a171a75e3bcbe60b3217ee283d0a555,8,0,10
70284aba83c53c3a062d556109a27461b41467f4,6,1,20
70297f920d6fe9fd55c60724625774cd4019ee1b,7,1,1
70326b7da638b770a491af7c317f3683b4e6479b,6,1,20
70391c875b36e0fd7ccdf9f75cd9943f7c7f2788,8,0,10
703d14f419e58edce4ee2e791bb6d0d779834864,11,0,3
7050a2879b48901f75c420e9662b56f0a2919639,7,1,1
70657b8159ac4eda1f8b7e8e4f4f42ed367995bd,6,1,20
7067f1869ad7fea69c73a61e9e47d13ebdb80b78,10,0,30
706e4694ca4f535f140940665991846fac76b60a,10,0,30
70732e2b47cfe9c7ea885c75b520ac76d26c8be0,10,0,30
70757b3d56967a4eb5170f5b79adeef8ccf33872,10,0,30
70769146d8dc503cf9a9f22b71c495828e13a127,9,1,6
70793ef4b04afe2475a04b4ecb8fda70e72a54ce,10,0,30
707b834b34e4fa87237fdbc2a4f642b2b9e4dac3,6,1,20
707ceb96e1eebf49056db3da3fc86d5e8c3ad816,6,1,20
707ff5dd5f87a8985b75b8ce5a62e7c4af8b427d,8,0,10
708fa0dcb9b03e8bb00309ef31ed661915f1d893,8,0,10
70947c3ec414b8d18a1b483c31372d6cb58db519,11,0,3
7098d51f6e537a95f94e7f673f47843b28aa96e2,8,0,10
70a9c1105de1e5978cc1773e0223df360413dfde,6,1,20
70acc768f4d51344ab7b2835d2e2fed8d78d869b,9,1,6
70ca17d52e5958454340a3ed53c7f1bf8445db93,10,0,30
70e45fce7de39c79c022197b07dbc335e49055c7,6,1,20
70e76d2b6cf4292b1b7b49380cd5310854b87d9e,9,1,6
70eee2ed121bc3cdd5b05a27f570600104d5636c,9,1,6
70ef48c19c203f07c462e50df3c3166fec124787,10,0,30
70f0070fba015b791200da8f96c934667fd150ac,9,1,6
70f165f9b864d0e2e2a66bfd36acce1d911267d1,9,1,6
70f961deee551fce7fd95570cbc6fabf7a0e31f9,10,0,30
70faa2ec98ac553ee75bece1c3489a89b3460d66,10,0,30
7110d605846405c97cf1630adbf25cf431176a45,6,1,20
711ccadf4b3485a1a351168d617a177521195abf,7,1,1
711ecb47d6815f85666a844d7124df463ba82ee2,10,0,30
71267610159e92e24cd71d53f19d6f72c10b8a2e,8,0,10
7135cc874331d11c6636471b6e442fa63be5d3f6,6,1,20
7135fec3c7963b42f17483067db8c596aead4661,10,0,30
71418913b9bf59abfa37e8548877db59f5b274e3,8,0,10
7148fc4dd51e99b2c79c25e17c5be12c574b4d05,10,0,30
7153501f2db547c24ff12ae8592fbdb2733c4276,8,0,10
715cd2fdbbb5e3bbad92173d981763f975cb1fba,8,0,10
715efffc80b19f87243f852aedfe12f019a405c2,10,0,30
7163c57db1127c226a7f6135cbb06d21e679fe00,6,1,20
7167eafcd369ec59a89bb074d664cfcd090cba81,9,1,6
716a72500614069376d442988493d5ddcc5a32ba,11,0,3
7176de946a12145224290f10e89dcd94807d994c,8,0,10
717a67db9fd9ba504ced262d2922e21f8d87bd05,10,0,30
717c506aa52347d45e059174d7a1ff7f148e098c,6,1,20
717f8e72af5b3fed34c8fea847afcd6c6a14831e,8,0,10
7180d30379fda8a2d5c1990b8dca1268e8b474b8,10,0,30
7185477ea2a5795a0d675bd1796f0c934cb9ab08,6,1,20
718c28caaab7c0044cecd3f4607d393bd8932ad9,10,0,30
71974a9521e222779e88a43c0f3013ffbae294ca,6,1,20
71a274eab8586089f1527c6fd7db05772d840673,9,1,6
71a80b2a59b93a8c47a2cbedec6f14286caa68cd,8,0,10
71aeee722440e0784753a8be97bb00f295f4d055,6,1,20
71bbb9e37d677d23905e7559cb18ffcfb19494df,6,1,20
71bcc0176e3a607cda5d8795352aa37a98602427,6,1,20
71bdc4b539838d30df004fbb55d166e87d5595cf,11,0,3
71cbae6c741e378aab2bd075a61436d1b284d422,10,0,30
71d7c3c50142311f5328d539f168affa626a6acf,9,1,6
71d9f0733fcdcbbf6b760b498c98b781f8863ca8,10,0,30
71e73406e013daea7fda3d1efdebe7441bbee302,10,0,30
71ee8b508b80e07fcaed10326a960e68934aff23,8,0,10
7202fc3c2e1b50e1fa8db95023f2d703af2c9b5f,8,0,10
7205a687ca5864e6c930d69bfa52b24c9f646260,6,1,20
72071dd8fffedbf537cca290d06dc59f8a07cdf6,9,1,6
7209d1aa409f699d2cb84d1f9acab8f25c87adb1,8,0,10
721a31a40686638090374ecee8d479fca15a0857,9,1,6
722b96ba36d953d8496b384728fd732d6bb04b51,8,0,10
722ba47b6c6675851e2378b0adbe56c70ab8dc18,10,0,30
722fa83eb33b7c7d7bc890622f7914857c219d1b,8,0,10
723b091430d814fe81dd55a2666debf1a19ea39b,6,1,20
7247cf92e4c0302932af72faf1bc5e7168bf6a9e,6,1,20
724d06d2f11ef44cdb3486ec66129d3a34fd8fa8,7,1,1
724e3f7d2b5f0ea50e0ffacf8c229c4d59e35d03,10,0,30
7253868449751a5a27f4b1947f5d9a3bbc78a701,10,0,30
7261cdd4e42d687a8a24fc41818fb030e90e7f7b,8,0,10
72632191354d1a0239d704cc2a2631849d4bcbfa,6,1,20
7267f6444aff31b9309462ed3e643d6b862e613c,10,0,30
7268e0a4ba036ac34524f356535e31fe3a005f03,8,0,10
726c6f1f9076b710caf791b73be4ec0bd2aea6c9,10,0,30
726e4e1025f2d6df98c576b9ed795a5848ace04c,8,0,10
726eb11578aad879d371c8602f6e53247acb5b36,8,0,10
727751c123799e86aaaa2bdf2dc4e8b1ddc1cc4b,8,0,10
7286860a0e07c7d2aa1d2374e10a11adbb32a66f,6,1,20
728a2b946a74f964657b161dfbd62298781c990e,10,0,30
728f1d38570bfdf6cb97b10c49bf0846a5f79c41,8,0,10
72910cb8373c595bfc4d3f75cc0e70b46945c8a2,9,1,6
729a3149ec1a66a62dfe95863bbf56ef40084a53,6,1,20
729af9f7d04598516b993cec3a8ba32db711bcba,10,0,30
729e95e506c46f4c30481239d77b11cada201834,9,1,6
729ea8e5394a0a2f2d2e7a4d1d7c02d36d9a3372,10,0,30
72b09ed7e5bf7d4333adc5498c67a439dfe04777,8,0,10
72c17867ccda1189f35f0e7231c8fd73642c62c6,6,1,20
72cf0fb853f7de921bfc4eb1b8a1b0e139558de6,9,1,6
72d98821639fff837f7e4c45bb410819fbc33f04,8,0,10
72db7839a4b2f701f4ed19f0910cc3d847000f5a,8,0,10
72dd6a78e6911e20240ab7e613903ea3bf8527ac,6,1,20
72e25b822c7048c6337caa25c8cb159bdbc5a90c,10,0,30
72f0c74f4bb14a9ce90ae58b9b5d6febfac935f6,9,1,6
72f141715c7df58930cc1bfe60cce55210b52270,8,0,10
72f511cb6811c37d536df0e105f88f3c68c31709,10,0,30
72feffb027d39b6b55e820f0dca3e747bb8ee8fe,10,0,30
7320968e8cbc07da4b59cb76068780e264c50bf4,6,1,20
73239568294cdfb013e64c574512cbf2ccd98010,9,1,6
732abdd677143eb845b697ed632d03462f1c205a,10,0,30
733b25234fb22e3087ef12a2be90f10ac8d1b0a4,10,0,30
7341b4eeaadfb6bfd40f061fa6806d7b5e9417fc,10,0,30
734213e5221ad13a492e8605814d10a28df718e7,6,1,20
7348d869abc333041ed795f4fe547a8f25d383a2,8,0,10
734c43eba65bb1247151cb3a3054c7021e4df020,10,0,30
734f813e24bbab44c9bea7a70fec9762d9cfa038,8,0,10
73582665946bc2509eb2e369a8a69cfe611360d1,9,1,6
7358fe2ce843afc1b90e421d0b50c2d4a00addc7,8,0,10
735c33a37d16c277fcae8692814eee1ac0f29587,8,0,10
735e03746d51b5ae7004c95d21f249f49c6a0a74,11,0,3
7366b933e6fecc62e051a4b467dbf6c6a21b1798,6,1,20
7373ae1b0106e7eea1898fa104f120fa9e70d2da,6,1,20
7379c84c2a69ff937c6f14927fe0491ec89e6ec4,9,1,6
737fad2a2b422d3a9925bb4fb2131fa74667bba9,9,1,6
738103d6c77a786fae5b4c053b2f2fbcc4ae61a4,6,1,20
7387141a7cc3c7141b90752fcdb9d7e4a551db49,8,0,10
738fb0c393a6fea0afe4cfdb9d227f5fb53fed11,9,1,6
73a124518ee4216feefbdacbb13dff4e67416239,8,0,10
73ad5ac7b47de0b735873e71c36020426e8dc630,8,0,10
73b4f34b53122f09d6243cd72d2dbde6372f8971,6,1,20
73b74a0dbac22dd3ba48987e3e2e12feaaf73dbd,8,0,10
73be6c41fde2192b28d47b66a8e2f88b80247553,8,0,10
73c22c6cddbe77013d34939468505e0ab71e37f7,10,0,30
73c5c8eb7f11f6a6a9dd15eab6c356bc2862eb51,6,1,20
73c79668a4c5a1561226d49e6908f4ec94d5b9fb,8,0,10
73c99625d2f2f31a76228ef33ef25c4482d9f3cb,6,1,20
73d3341f4d7192937d3c28dd46cc9a268920f4b6,9,1,6
